Comentario,Autor,URL_Video,Idioma,Fecha_Publicacion_Comentario,Polaridad,Subjetividad
vade retro kamalas,@StefaneFesnard,https://www.youtube.com/watch?v=kx74lmIv4xA,,02/11/2024 13:09,0.0,0.0
il faut vraiment avoir lesprit mal tourné pour voir geste obscène haine trump devient totalement irrationnelle ce gen sont prêt à mentir calomnier et même tuer ça devient très grave,@marcoprolo1488,https://www.youtube.com/watch?v=kx74lmIv4xA,,02/11/2024 13:09,0.0,0.0
kamala youre fired,@SmithAgent-ineluctable,https://www.youtube.com/watch?v=kx74lmIv4xA,,02/11/2024 13:08,0.0,0.0
va falloir arrêter diffuser de fake news bfm il ny rien doscène dans ce jai vu cest plutôt vous qui voyez mal là ou il ny pa au contraire il est franc et cest ce quon aime chez lui,@skyj451,https://www.youtube.com/watch?v=kx74lmIv4xA,,02/11/2024 13:07,-0.5,1.0
il aucun geste obscène vous avez l esprit mal orienté voir pervers donald trump,@Joharno-gv3qe,https://www.youtube.com/watch?v=kx74lmIv4xA,,02/11/2024 13:06,0.0,0.0
républicaine ou démocrate etatsunis ont toujours été obscène avec tout monde sans oublié leurs petits protégés chéris français et israéliens,@user-ju1mp5sn4d,https://www.youtube.com/watch?v=kx74lmIv4xA,,02/11/2024 13:02,0.0,0.0
vive usa vive donald trump,@Lebonvieuxbishop,https://www.youtube.com/watch?v=kx74lmIv4xA,,02/11/2024 13:00,0.0,0.0
niby dlaczego przecież trump stawia na izolacjonizm,@paprykvege5638,https://www.youtube.com/watch?v=n_DbAjDadaw,,02/11/2024 23:01,0.0,0.0
nawet biorąc pod uwagę wszystkie możliwości siły i środki federacji rosyjskiej to i tak ta wojna nie jest wygraną ze strony federacji rosyjskiej mógłbym robić naprawdę długą analizę wystarczy że tylko zrobię przykład wojny wietnam ameryka najpotrzniejsza i najlepsza armia świata amerykańska walczyła z grupą wieśniaków wietnamskich i przegrali tę wojnę podobnie może być z tą wojną najgorsze co się stało to to że robią coś co nie przyniesie efektu czyli umierają nie potrzebnie ale taki jest człowiek,@FinetDeux.4,https://www.youtube.com/watch?v=n_DbAjDadaw,,02/11/2024 22:49,0.0,0.0
niech się pan i duda nie martwią rosja się postara by trump wygrał,@skandalsky66,https://www.youtube.com/watch?v=n_DbAjDadaw,,02/11/2024 22:47,0.0,0.0
zelenski wydudkal dude wiele razy,@mops3187,https://www.youtube.com/watch?v=n_DbAjDadaw,,02/11/2024 19:58,0.0,0.0
trump to jedyna szansa na pomoc w obaleniu reżimu tuska,@muflon77,https://www.youtube.com/watch?v=n_DbAjDadaw,,02/11/2024 19:04,0.0,0.0
joe biden może w trakcie wyborów skorzystać z urlopu macierzyńskiego,@user-oy4yy9oc2p,https://www.youtube.com/watch?v=n_DbAjDadaw,,02/11/2024 19:01,0.0,0.0
kurwa następny ekspert od siedmiu boleści,@grzegorzcieslak6693,https://www.youtube.com/watch?v=n_DbAjDadaw,,02/11/2024 18:39,0.0,0.0
i love trump i love usa ale tylko republikanów,@bogumiakropacz318,https://www.youtube.com/watch?v=n_DbAjDadaw,,02/11/2024 18:16,0.5,0.6
tak jak bym słuchała dudy bo tak myśl ja duda jak tramp wygra to może duda że dwa razy poleci pleść głupoty w stanach,@elzbietagrabowska9667,https://www.youtube.com/watch?v=n_DbAjDadaw,,02/11/2024 18:15,0.0,0.0
ukraina i jej wojna mnie nie interesuje niemcy im tak pomagają że napewno ją wygrają my polacy kochamy pokój i niech ukraińcy wreszcie dadzą nam spokój poszli do siebiedość gościny na krzywy ryj,@bogumiakropacz318,https://www.youtube.com/watch?v=n_DbAjDadaw,,02/11/2024 18:12,0.0,0.0
to akcja wyborcza dla polonii ile i od kogo trampa czy putina zetka dostała kasy na ten cel,@dak5420,https://www.youtube.com/watch?v=n_DbAjDadaw,,02/11/2024 18:11,0.0,0.0
gen kraszewski to czlowiek dudy duda to czlowiek trumpa teraz mozna rozumiec wypowiedz generala,@AndyD-g4n,https://www.youtube.com/watch?v=n_DbAjDadaw,,02/11/2024 17:59,0.0,0.0
trump musi wygrać wybory komunistyczni demokraci chcą doprowadzić do komunizmu zaczął obama z deep state i member rozwalają świat tylko po to aby stworzyć jeden komunistyczny rząd trudeau sprzedał chińczykom kanade chinskie stacje policyjne w każdym dużym mieście posłuchajcie czym mówi klaus schwab skorumpował rządy i prokuratury w krajach cnn nbc i wszystkie medium w północnej ameryce są opłacane przez george soros pozdrawiam z komunistycznej warszawianka,@warszava7,https://www.youtube.com/watch?v=n_DbAjDadaw,,02/11/2024 17:59,0.0,0.4
jazda z propagandą,@piotrmoskwa,https://www.youtube.com/watch?v=n_DbAjDadaw,,02/11/2024 17:53,0.0,0.0
czyli że co tramp odda europę wschodnią w zamian za tajwantak należy rozumieć,@zofiaannagebocka2093,https://www.youtube.com/watch?v=n_DbAjDadaw,,02/11/2024 17:45,0.0,0.0
donald trump jest w ameryce proszę bronić polskę i ludność polski dokładnie zajmojscie się poska nie ameryka na dzień dzisiejszy polska nie ma niczym się bronić,@barbarabogfelt1601,https://www.youtube.com/watch?v=n_DbAjDadaw,,02/11/2024 17:43,0.0,0.0
czyli wiadomo już jakich wojskowych nie słuchać,@Globox2004,https://www.youtube.com/watch?v=n_DbAjDadaw,,02/11/2024 17:25,0.0,0.0
generał autorytatywnie stwierdził ze rosja jest większa od ukrainy przyznam się że pierwszy raz słyszę,@satyr-51,https://www.youtube.com/watch?v=n_DbAjDadaw,,02/11/2024 17:24,0.0,0.0
co pan opowiada tump to wariatnieskonczonywy cieszycie sie z zolnierzy obcego krajutrp powiedzial ze zaden zolnierz amerykanski nie bedzie walczyl za zaden kraj,@elzbietaczaplicka3353,https://www.youtube.com/watch?v=n_DbAjDadaw,,02/11/2024 17:19,0.0,0.0
wygrana trumpa to konieczność dla dobra świata bóghonorojczyzna,@wlodzimierzmilewski6609,https://www.youtube.com/watch?v=n_DbAjDadaw,,02/11/2024 17:11,0.0,0.0
nie ma przyjaciół w biznesie,@andrzejgrzeszczuk4194,https://www.youtube.com/watch?v=n_DbAjDadaw,,02/11/2024 17:10,0.0,0.0
nie prawda,@MAJAKOT-xk8hb,https://www.youtube.com/watch?v=n_DbAjDadaw,,02/11/2024 17:09,0.0,0.0
tại sao số người ủng hộ ông trump rat đong ồ ạt xuống đuong hơn bà cà ri rất nhiều mà tại sao số phiếu vẫn sát sao với ông trump,@ThanhChu-x5z,https://www.youtube.com/watch?v=kHIx4A8ERcI,,02/11/2024 23:57,0.0,0.0
kamala harris,@EldaPereira-kf6cd,https://www.youtube.com/watch?v=JVygKDSlNrk,,02/11/2024 21:49,0.0,0.0
senor ud equivocado aun musulmanes votaran kamala latino votaremos kamala democratas hecho desmadre pais,@Meli888100,https://www.youtube.com/watch?v=JVygKDSlNrk,,02/11/2024 20:58,0.0,0.0
kamara,@wodeofficiel9601,https://www.youtube.com/watch?v=JVygKDSlNrk,,02/11/2024 17:51,0.0,0.0
amigo putin admirador maduro futuro tendra usa hombre fasista,@Lana-u4o9d,https://www.youtube.com/watch?v=JVygKDSlNrk,,02/11/2024 16:58,0.0,0.0
vamos kamala harris meresemos respeto unidad narsistas,@jesussal1980,https://www.youtube.com/watch?v=JVygKDSlNrk,,02/11/2024 15:31,0.0,0.0
gustaría ganara kamala harris trump yá casa blanca goberno bien hizo cosas favorecieron mundo demosle oportunidad nuevas persona buenas idea kamala harris venido méxico muchas veces así voten mejor trump racismo mexicano raza obscura así trump indicado,@lululopez6431,https://www.youtube.com/watch?v=JVygKDSlNrk,,02/11/2024 14:35,0.0,0.0
sy democratic razon si save maga trompista encuestas dia oy ganayo ke estan viendo atentados mismos trompistas cayate save,@RochaPerez-cj9if,https://www.youtube.com/watch?v=JVygKDSlNrk,,02/11/2024 14:09,0.0,0.0
fácil botar tron camala señora garantiza paz bienetar,@ramonventura235,https://www.youtube.com/watch?v=JVygKDSlNrk,,02/11/2024 13:54,0.0,0.0
trump candidato criminal sentenciado cárcel jueces puso corruptos va ganar kamala votos colegio electoral,@Martin-ig6nl,https://www.youtube.com/watch?v=JVygKDSlNrk,,02/11/2024 13:50,-0.4,0.55
fashhhista,@nmada3361,https://www.youtube.com/watch?v=JVygKDSlNrk,,02/11/2024 13:44,0.0,0.0
trump mal agarra juego economista haria pobres,@MariaMancha-q1s,https://www.youtube.com/watch?v=JVygKDSlNrk,,02/11/2024 12:12,0.0,0.0
invitan alguien sabe hablar bien español punto vista tan sesgado,@juliolopez-ep4bw,https://www.youtube.com/watch?v=JVygKDSlNrk,,02/11/2024 11:58,0.0,0.0
cuándo da cuenta unidos méxico pri pan,@sylviareyescastellanos653,https://www.youtube.com/watch?v=JVygKDSlNrk,,02/11/2024 11:29,0.0,0.0
democratas perros flacos soñando longanisas,@AngelSegredo,https://www.youtube.com/watch?v=JVygKDSlNrk,,02/11/2024 10:08,0.0,0.0
harris the best option,@antonio.7802,https://www.youtube.com/watch?v=JVygKDSlNrk,,02/11/2024 09:22,1.0,0.3
trump maga,@rosalbavelasco6306,https://www.youtube.com/watch?v=JVygKDSlNrk,,02/11/2024 07:46,0.0,0.0
va ganar trump pasara pocos me cai enfermo kamala harris toma posesión,@emiliano5143,https://www.youtube.com/watch?v=JVygKDSlNrk,,02/11/2024 07:02,0.0,0.0
medios vendidos,@dejaniraalvarez2633,https://www.youtube.com/watch?v=JVygKDSlNrk,,02/11/2024 06:46,0.0,0.0
trump up,@dejaniraalvarez2633,https://www.youtube.com/watch?v=JVygKDSlNrk,,02/11/2024 06:46,0.0,0.0
transmisión youtube lleno trump poca gente kamala,@dejaniraalvarez2633,https://www.youtube.com/watch?v=JVygKDSlNrk,,02/11/2024 06:45,0.0,0.0
trump ganará amplio margen comentarios canal abrumadores,@fernandobanos7255,https://www.youtube.com/watch?v=JVygKDSlNrk,,02/11/2024 05:53,0.0,0.0
datos solo intentando manipular,@karlainurreta7642,https://www.youtube.com/watch?v=JVygKDSlNrk,,02/11/2024 05:51,0.0,0.0
maga maga trump,@ernestocornieles6136,https://www.youtube.com/watch?v=JVygKDSlNrk,,02/11/2024 05:45,0.0,0.0
latino for trump,@ernestocornieles6136,https://www.youtube.com/watch?v=JVygKDSlNrk,,02/11/2024 05:44,0.0,0.0
trump trump trump,@ernestocornieles6136,https://www.youtube.com/watch?v=JVygKDSlNrk,,02/11/2024 05:43,0.0,0.0
cuanto pagan simpatizantes,@EduardoDelAngel-z9u,https://www.youtube.com/watch?v=JVygKDSlNrk,,02/11/2024 05:32,0.0,0.0
diré brevemente ganará kamala harris,@aessea2134,https://www.youtube.com/watch?v=JVygKDSlNrk,,02/11/2024 05:24,0.0,0.0
do peligro méxico da igual,@danzones2948,https://www.youtube.com/watch?v=JVygKDSlNrk,,02/11/2024 05:06,0.0,0.0
ninguno sirve,@SuperMaquina68,https://www.youtube.com/watch?v=JVygKDSlNrk,,02/11/2024 04:53,0.0,0.0
votar trump votar toda maquinaria comunista igual medio medios principales estan financiados big pharma puras mentiras dicen trump,@GerardoAvila-i8k,https://www.youtube.com/watch?v=JVygKDSlNrk,,02/11/2024 04:46,0.0,0.1
trump pensando reclamar fraude electorar va perder segunda f suerte do suerte usa,@JosePérezMacias,https://www.youtube.com/watch?v=JVygKDSlNrk,,02/11/2024 04:42,0.0,0.0
vote trump votar kamala votar ma guerras,@GerardoAvila-i8k,https://www.youtube.com/watch?v=JVygKDSlNrk,,02/11/2024 04:41,0.0,0.0
vengo futuro donald trump ganador próximo noviembre termina guerra ucrania v rusia rusia vencedor mundo vive momentos reacomodo geopolítico brics refuerza ultraderecha pierden poder mundo,@TEOMIXE,https://www.youtube.com/watch?v=JVygKDSlNrk,,02/11/2024 04:41,0.0,0.0
amigo conteste frases domingueras tipo siempre cree importante,@NormaMatthews-cn9jn,https://www.youtube.com/watch?v=JVygKDSlNrk,,02/11/2024 04:22,0.0,0.0
vote kamala votar trump votar xochitl méxico ajaja solo versión interesante profesor allan lechtman profesor sistema predicación preciso dijo kamala va ganar posible esten subestimando apoyo encuestas acuerdo,@JoeM347,https://www.youtube.com/watch?v=JVygKDSlNrk,,02/11/2024 04:20,0.0,0.0
camala jarris,@MargaritoLucas-f3q,https://www.youtube.com/watch?v=JVygKDSlNrk,,02/11/2024 04:13,0.0,0.0
entrevista joe rogan trabajo mc donnalds madison square garden mitin chaleco limpia,@Paccekabuddha,https://www.youtube.com/watch?v=JVygKDSlNrk,,02/11/2024 03:59,0.0,0.0
jajajjaa trump pata abajoo,@Arturoadolfo-i7p,https://www.youtube.com/watch?v=JVygKDSlNrk,,02/11/2024 03:57,0.0,0.0
hace plan rescatar pais quebrado crisis,@JorgeDiaz-gf3vw,https://www.youtube.com/watch?v=JVygKDSlNrk,,02/11/2024 03:56,0.0,0.0
señor habla tan mal español,@doriszelaya9824,https://www.youtube.com/watch?v=JVygKDSlNrk,,02/11/2024 03:55,0.0,0.0
si mejores candidatoscomo estaran demas,@reymendiola6242,https://www.youtube.com/watch?v=JVygKDSlNrk,,02/11/2024 03:54,0.0,0.0
mundo apoya donald trump,@alexis71876,https://www.youtube.com/watch?v=JVygKDSlNrk,,02/11/2024 03:49,0.0,0.0
tromp is the best for you and your family,@sofiarangel2735,https://www.youtube.com/watch?v=JVygKDSlNrk,,02/11/2024 03:48,1.0,0.3
vamos trump,@EduardoHernandez-yk4gs,https://www.youtube.com/watch?v=JVygKDSlNrk,,02/11/2024 03:39,0.0,0.0
temor equivocarme creo kamala mala siento parte solamente plan va mano lgbt feminismo malo aborto etc quiero alguien valores trump valores familia trump quiere guerra,@MariaLopez-gb2rj,https://www.youtube.com/watch?v=JVygKDSlNrk,,02/11/2024 03:25,0.0,0.0
temor equivocarme creo kamala mala siento parte solamente plan va mano lgbt feminismo malo aborto etc quiero alguien valores trump valores familia,@MariaLopez-gb2rj,https://www.youtube.com/watch?v=JVygKDSlNrk,,02/11/2024 03:24,0.0,0.0
hombre machista orgullosamente hispano voy votar trump,@VincDJT,https://www.youtube.com/watch?v=JVygKDSlNrk,,02/11/2024 03:15,0.0,0.0
donal trump represents the american,@gabriellebronpimentel2600,https://www.youtube.com/watch?v=JVygKDSlNrk,,02/11/2024 03:10,0.0,0.0
magatrump trump trump trump trump trump trump trump,@gabriellebronpimentel2600,https://www.youtube.com/watch?v=JVygKDSlNrk,,02/11/2024 03:08,0.0,0.0
il na jamais dit celaencore une fois vous êtes champion désinformationbande dhypocrites honte à vous,@sylvayngauthier7182,https://www.youtube.com/watch?v=mmT1XoCiH1s,,02/11/2024 23:50,0.0,0.0
il fait du cinéma éboueur faire de frites n importe quoi il est bien loin tout ce monde,@cheche7833,https://www.youtube.com/watch?v=mmT1XoCiH1s,,02/11/2024 23:18,0.0,0.0
cest de mensonges medias nous racontent même chose au canada pathétique journalisme,@ticrick25,https://www.youtube.com/watch?v=mmT1XoCiH1s,,02/11/2024 23:13,0.0,0.0
au fait qui france dit monsieur zemmour si monsieur pasqua était là il filerait une balle dans tête,@mongolorans165,https://www.youtube.com/watch?v=mmT1XoCiH1s,,02/11/2024 23:05,0.0,0.0
vive trump,@EniRipsa-bv4ei,https://www.youtube.com/watch?v=mmT1XoCiH1s,,02/11/2024 22:17,0.0,0.0
vous ne vous êtes pa offusqués quand kamala harris traité trump dhtler,@gomette8,https://www.youtube.com/watch?v=mmT1XoCiH1s,,02/11/2024 22:16,0.0,0.0
pour première fois vous avez de client de analystes qui utilisent leurs têtes malgré quils essayent modéliser leurs argument dans sen du raisonnement occidental,@nz6397,https://www.youtube.com/watch?v=mmT1XoCiH1s,,02/11/2024 22:13,0.0,0.0
trump d camp du bienke france veuille ou pa,@Casimir03,https://www.youtube.com/watch?v=mmT1XoCiH1s,,02/11/2024 21:45,0.0,0.0
veut france dans ce monde triumph fait quoi à france soyez peu partial objectif monsieur france nous voulons paix,@GraceDjibehi-iu9bf,https://www.youtube.com/watch?v=mmT1XoCiH1s,,02/11/2024 21:40,-0.1,0.3
harrison ford publié discours dans lequel il déclare quil votera pour kamala harris à présidence lorsque de dizaines danciens membres ladministration trump tirent sonnette dalarme disant pour lamour dieu ne recommencez plus ça vous devez être attentifs,@shaddouida3447,https://www.youtube.com/watch?v=mmT1XoCiH1s,,02/11/2024 21:23,0.0,0.0
