Comentario,Autor,URL_Video,Idioma,Fecha_Publicacion_Comentario
digging into the dirt and putting power cable help the environment,@kemperforrer1701,https://www.youtube.com/watch?v=jEphfGpJjc8,,23/10/2024 23:55
farmer know that what balz walz said that his farmer how come most mn farmer have said the complete opposite more mn farmer are for trump and it just fact trump,@kurtistrout3005,https://www.youtube.com/watch?v=jEphfGpJjc8,,23/10/2024 18:20
ill save you all the video run time it wa just worthless rambling,@morthim,https://www.youtube.com/watch?v=jEphfGpJjc8,,23/10/2024 09:11
my farmer know climate change is real theyve seen hundred year drought year flood back to back,@Superseaman41,https://www.youtube.com/watch?v=jEphfGpJjc8,,22/10/2024 22:43
so funny republican only care for economy said poverty with end with trump but even with better economy especially in u unregulated market economy which rep wan na keep there will be many citizen with low income and this is difference between republican and democrat republican want an unregulated economy and social program trump wanted to get rid of medicare without something else trump is against further social program like unemployment insurance so if he president rich people get richer and poor people poorer democrat want more social program they dont want enough like in europe but at least they want more so if you really care for the society you vote democratic insane that harris is being called communist not even in soviet union socialism there wa communism and to really think that she is socialist or communist is just dumb but okay these people also call european leader socialist cause europe actually social economy where one to live on the street and is paid money forever not only for one year when you dont have job and many many more social program incredible the people just live better in europe u so much money and the biggest state budget on earth and yet not even close to enough social program which can be financed vote democratic,@salamaleikum9368,https://www.youtube.com/watch?v=jEphfGpJjc8,,22/10/2024 22:29
i dont need cbs to fact check for i can think for myself thank you,@RichardSurratt-y1z,https://www.youtube.com/watch?v=jEphfGpJjc8,,22/10/2024 16:53
the medium is so biased this moderating prof it disgrace,@RichardSurratt-y1z,https://www.youtube.com/watch?v=jEphfGpJjc8,,22/10/2024 16:36
vance won this easy voting trump vance,@mikeanderson9266,https://www.youtube.com/watch?v=jEphfGpJjc8,,22/10/2024 04:51
jd vance is elite man trump made good choice i come from military background and i must say military men do act calm just like mr vance did thank you for your service mr vance,@lizfend993,https://www.youtube.com/watch?v=jEphfGpJjc8,,22/10/2024 01:11
trump trump trump trump trump trump trump trump trump trump trump trump trump trump trump trump trump trump trump trump trump trump,@mindprobulator,https://www.youtube.com/watch?v=jEphfGpJjc8,,21/10/2024 20:34
wa there amazing amount of co when the labor day hurricane came in florida in what about camille in earth day wa started in because air pollution wa blocking the sun heat it wa called global cooling back then and lenord nemoy wa on in search of talking about it what ever happened to gore and his music banning wife tipper gore,@ThatsNotFunnyThatsSick,https://www.youtube.com/watch?v=jEphfGpJjc8,,21/10/2024 01:16
cbs is awful,@DanaRice-b6y,https://www.youtube.com/watch?v=jEphfGpJjc8,,21/10/2024 00:36
mala harrys,@rxprinter11,https://www.youtube.com/watch?v=jEphfGpJjc8,,20/10/2024 16:13
along with it buddy best friend etc etc etc trumpism a many other ism is the menace not only to the country but also to the whole civilized world hopefully the truth will prevail humankind must and should prevail over darkness total evil manipulation and lie,@nikolaivishnevsky4221,https://www.youtube.com/watch?v=jEphfGpJjc8,,20/10/2024 04:47
vance is masterclass,@jonathanc3570,https://www.youtube.com/watch?v=jEphfGpJjc8,,19/10/2024 21:04
thats how polarized the left is today because the border wa never left right issue but anything to not do what trump want to do even if it mean destroying the country what disgrace,@crybabygbc1026,https://www.youtube.com/watch?v=jEphfGpJjc8,,19/10/2024 20:39
trumpvanceunrest harriswalzunity,@rdalemd76,https://www.youtube.com/watch?v=jEphfGpJjc8,,19/10/2024 16:52
walz wa obviously being told what to sayhesitations that were placed right before his answer,@shelivesforjesus2353,https://www.youtube.com/watch?v=jEphfGpJjc8,,19/10/2024 00:23
solar is not clean wind farm are not clean,@theinc1776,https://www.youtube.com/watch?v=jEphfGpJjc8,,17/10/2024 03:36
i can appreciate the active exchange and debate between both party in response to the question posed while kamala not provided direct answer she expressed humor and shared her middleclass upbringing it clear that our country is facing significant challenge we need leader who can effectively secure our border and reduce the cost of living trumpvance,@rachaeli8909,https://www.youtube.com/watch?v=jEphfGpJjc8,,17/10/2024 03:15
jd vance is going to make great vp and great future president,@ThomasKennedy-v6n,https://www.youtube.com/watch?v=jEphfGpJjc8,,16/10/2024 10:52
tim walz only increased his voice when it come to abrotion issue i think thats why pc politician should not administer the goverment a whole,@TMDC3333,https://www.youtube.com/watch?v=jEphfGpJjc8,,16/10/2024 03:32
this network is garbage,@mcdeepend,https://www.youtube.com/watch?v=jEphfGpJjc8,,15/10/2024 18:55
i think vance should be president so much more the convincing and articulate statesman vance is big picture whereas governor walz is stuck in his own state frame senator vance is quicker on his foot and at is the future walz is the history and contributor to where the usa is currently at cbs censorship in action at min,@MHeadroom,https://www.youtube.com/watch?v=jEphfGpJjc8,,15/10/2024 07:06
didnt absolutely hate waltz or his answer he le delusional than most im registered independent before anybody start something and vance just overall blew his performance out of the water waltz on gun control go straight to finland and enters on out finnish gun law and they are k mile away,@CoreyMathis5,https://www.youtube.com/watch?v=jEphfGpJjc8,,15/10/2024 06:22
nora odonnell look like melissa mccarthy if she got her stomach stapled,@user-channel123,https://www.youtube.com/watch?v=jEphfGpJjc8,,15/10/2024 05:11
vance president,@allenmangsangsangma2991,https://www.youtube.com/watch?v=jEphfGpJjc8,,14/10/2024 23:53
this wa civilized and productive debate let continue the civil discourse,@BigChiillin,https://www.youtube.com/watch?v=jEphfGpJjc8,,14/10/2024 04:55
trump and vance,@geisadefreitas4668,https://www.youtube.com/watch?v=jEphfGpJjc8,,13/10/2024 23:34
wheres dr west in this debate,@chrisvoelzow2721,https://www.youtube.com/watch?v=jEphfGpJjc8,,13/10/2024 04:54
if the baby is putting the mother in danger why not take the baby out and put it in an incubator why not save both life it literally just isnt about woman men sperm contributed to abortion everything isnt on the woman,@Elizabethsbedtimestories,https://www.youtube.com/watch?v=jEphfGpJjc8,,13/10/2024 04:30
i think i just fell inlove with jd vance,@Elizabethsbedtimestories,https://www.youtube.com/watch?v=jEphfGpJjc8,,13/10/2024 03:20
farmer in utah are losing their biggest crop of potato because federal govt wont allow the farmer fo water their crop thats the biden harris administration walz is lying a it not because of any drought it because the federal govt is destroyng crop,@shall9904,https://www.youtube.com/watch?v=jEphfGpJjc8,,13/10/2024 01:10
so walz come right out vate slamming donald trump who i might add wa successful where many had failed domald trump negotiated september in call between trump netanyahu and the king of bahrain yet walz whose already proven liar is going to condemn man who successfully negotiated peace in middle east walz doesnt dare talk sbout that,@shall9904,https://www.youtube.com/watch?v=jEphfGpJjc8,,13/10/2024 01:00
despite the medium hate on both side for these two guy theyre actually smart and delivered good debate and i do appreciate that both of them werent afraid to agree with each other on some issue and showed willingness to work together more presidential than the trumpharris clown debate,@KlausMingo,https://www.youtube.com/watch?v=jEphfGpJjc8,,12/10/2024 21:17
this is probably the best debate i have ever listened to they actually are debating and providing new information and explaining thing i wish we could pick these two to just run the country,@bwash6743,https://www.youtube.com/watch?v=jEphfGpJjc8,,12/10/2024 20:45
great candidate great debate moderator are leaning hard though,@DJToneRI,https://www.youtube.com/watch?v=jEphfGpJjc8,,12/10/2024 17:05
maga maga maga,@davebaker5913,https://www.youtube.com/watch?v=jEphfGpJjc8,,12/10/2024 17:01
the american aircraft wa an unmanned drone,@bellhilljj8793,https://www.youtube.com/watch?v=jEphfGpJjc8,,12/10/2024 16:41
free palestine from the river to the,@muhammadaftab15033,https://www.youtube.com/watch?v=jEphfGpJjc8,,12/10/2024 15:11
vance just fact margaret,@melindathomas7805,https://www.youtube.com/watch?v=jEphfGpJjc8,,12/10/2024 12:33
they complain about not having paid leave for parent if this nation wasnt so degenerate and consumed by the unchecked corruption of the federal government men would work job that pay decent enough wage and good and service would be affordable a to provide adequate care to the child without the need of both parent working multiple job it completely unnatural and is responsible for many of the woe faced in america today simultaneously radical feminism only ever done more harm for this nation than good in every way shape and form,@Dahbz14,https://www.youtube.com/watch?v=jEphfGpJjc8,,12/10/2024 09:27
i simply dont understand how any human being look at the shear number of innocent unborn child that have been slaughtered in this country the last year mostly in the name of convenience and say let keep doing that and more,@Dahbz14,https://www.youtube.com/watch?v=jEphfGpJjc8,,12/10/2024 09:04
i love how got the swhistles at the end four yeersh,@tylerkrapf5064,https://www.youtube.com/watch?v=jEphfGpJjc8,,12/10/2024 08:48
we have so much to get to urked,@JuliusTotzek16,https://www.youtube.com/watch?v=jEphfGpJjc8,,12/10/2024 01:19
these look more presidential and treated each other lot more civil than the actual candidate,@TurboMintyFresh,https://www.youtube.com/watch?v=jEphfGpJjc8,,12/10/2024 00:00
i really starting to hate politics and the news that cover the b and lie neither party any interest in the american people we all paw on chess board wake people do not be fooled by these party both equally suck,@jayrobb4892,https://www.youtube.com/watch?v=jEphfGpJjc8,,11/10/2024 20:43
it feel more like them against the moderator,@dapandared,https://www.youtube.com/watch?v=jEphfGpJjc8,,11/10/2024 20:23
cbs release the entire harris interview transcript,@DemonDog444,https://www.youtube.com/watch?v=jEphfGpJjc8,,11/10/2024 19:58
walz is basically joe biden on large dos of adderall and vance absolutely won the debate november cant come fast enough,@DanMorrison-nt6gn,https://www.youtube.com/watch?v=jEphfGpJjc8,,11/10/2024 19:29
all noncitizen without document sufficient for lawful admission to the united state may register and request an appointment with the cbp one app to request and schedule an appointment at port of entry nonmexican individual must be located in central and northern mexico or in the southern mexico state of chiapas and tabasco mexican national may request and schedule an appointment from anywhere in mexico,@BigEightiesNewWave,https://www.youtube.com/watch?v=jEphfGpJjc8,,11/10/2024 18:48
if the democrat vp will be the person proposed for president i will think to give him an opportunity based on the debate but believe i am not giving my vote to kamala that woman doesnt have the capacity or the interest or love for this country,@johanabarbeito6243,https://www.youtube.com/watch?v=jEphfGpJjc8,,11/10/2024 17:35
covid wa the reason that business is shut down that people who were out of work that people were kept home and werent allowed out of the house where did you call it come from china who wa in charge in biden,@dorothyspleen4777,https://www.youtube.com/watch?v=jEphfGpJjc8,,11/10/2024 16:51
too little too late,@dorothyspleen4777,https://www.youtube.com/watch?v=jEphfGpJjc8,,11/10/2024 16:49
climate change is the natural process of the earth you people dont understand that god created this earth to sustain itself and knew exactly how many people would be living here created u all of u and youre trying to take the credit for stopping climate change god will stop you doubt about it,@dorothyspleen4777,https://www.youtube.com/watch?v=jEphfGpJjc8,,11/10/2024 16:47
