Comentario,Autor,URL_Video,Fecha_Publicacion_Video,Fecha_Publicacion_Comentario
funny,@cyleung4457,https://www.youtube.com/watch?v=B1maDFJ2DGc,18/06/2022 15:57,14/03/2024 14:24
he the president and the shittiests bike possible,@LthiagoR,https://www.youtube.com/watch?v=B1maDFJ2DGc,18/06/2022 15:57,14/03/2024 12:48
let go brandon,@MadMax31577,https://www.youtube.com/watch?v=B1maDFJ2DGc,18/06/2022 15:57,14/03/2024 12:15
it early dawn in the desert the sky is starting to glow with light but the sun is still yet to rise youre standing there looking at an ordinary desert bush youre struck by it geometric beauty the mathematical precision of it fractallyarranged leaf you feel an impulse to reach out you run your finger through it little green leaf they feel spikey and alive,@dmtdreamz7706,https://www.youtube.com/watch?v=B1maDFJ2DGc,18/06/2022 15:57,13/03/2024 19:41
bro sound like he describing fortnite v,@yasinzairi8423,https://www.youtube.com/watch?v=B1maDFJ2DGc,18/06/2022 15:57,13/03/2024 18:38
braindeadinchief,@Guokas0422,https://www.youtube.com/watch?v=B1maDFJ2DGc,18/06/2022 15:57,13/03/2024 18:38
hahaha oops lol,@G-22Aviator,https://www.youtube.com/watch?v=B1maDFJ2DGc,18/06/2022 15:57,13/03/2024 04:47
sleepy joe,@x_omemez4532,https://www.youtube.com/watch?v=B1maDFJ2DGc,18/06/2022 15:57,12/03/2024 22:34
now it either the bike or flight of stair the village idiot gone wild,@fromjennywithlove5407,https://www.youtube.com/watch?v=B1maDFJ2DGc,18/06/2022 15:57,12/03/2024 18:29
i present to you joe bidown,@nicc2366,https://www.youtube.com/watch?v=B1maDFJ2DGc,18/06/2022 15:57,12/03/2024 15:27
stop your holocaust,@padghd,https://www.youtube.com/watch?v=B1maDFJ2DGc,18/06/2022 15:57,11/03/2024 19:08
well obviously because ofhis alzheimer forgot about the fact thst his right foot wa blocked,@TheRaprulez,https://www.youtube.com/watch?v=B1maDFJ2DGc,18/06/2022 15:57,11/03/2024 08:46
do you really want him be on charge dude basicly got assinated by bike,@rytkosenjussi,https://www.youtube.com/watch?v=B1maDFJ2DGc,18/06/2022 15:57,10/03/2024 18:33
can you imagine trump even riding bike,@jansean2497,https://www.youtube.com/watch?v=B1maDFJ2DGc,18/06/2022 15:57,10/03/2024 16:32
want to see trump on bike,@gianinenichols6532,https://www.youtube.com/watch?v=B1maDFJ2DGc,18/06/2022 15:57,10/03/2024 15:41
why is this man in officeis crazy to how,@nousito073,https://www.youtube.com/watch?v=B1maDFJ2DGc,18/06/2022 15:57,10/03/2024 07:39
at least can ride bike the other guy is too fat and his diaper would be too obvious woman person man camera tv,@robertboulet7686,https://www.youtube.com/watch?v=B1maDFJ2DGc,18/06/2022 15:57,10/03/2024 02:31
why are you trippin biden you need some cocoa puff with the side of crack,@TheRealUnderCap,https://www.youtube.com/watch?v=B1maDFJ2DGc,18/06/2022 15:57,10/03/2024 00:44
it joever,@just_v3rd4nt,https://www.youtube.com/watch?v=B1maDFJ2DGc,18/06/2022 15:57,10/03/2024 00:24
dislike because it is american western in general,@user62490,https://www.youtube.com/watch?v=B1maDFJ2DGc,18/06/2022 15:57,09/03/2024 23:27
sleepy joe we told you to go to bed at last night not,@AmericanTarantula,https://www.youtube.com/watch?v=B1maDFJ2DGc,18/06/2022 15:57,09/03/2024 23:07
ok now picture the orange guy on bike,@TheOneMonk,https://www.youtube.com/watch?v=B1maDFJ2DGc,18/06/2022 15:57,09/03/2024 20:51
can even survive another presidential term,@andreashannoun4289,https://www.youtube.com/watch?v=B1maDFJ2DGc,18/06/2022 15:57,09/03/2024 19:36
jaba the trump cant get onto bicycle,@patrickfuchs3859,https://www.youtube.com/watch?v=B1maDFJ2DGc,18/06/2022 15:57,09/03/2024 13:11
vote trump,@jamiejack764,https://www.youtube.com/watch?v=B1maDFJ2DGc,18/06/2022 15:57,09/03/2024 11:11
ngakak anying,@wildanwildan842,https://www.youtube.com/watch?v=B1maDFJ2DGc,18/06/2022 15:57,09/03/2024 06:45
get as up joe got the usa looking like joke,@Benjamin_694,https://www.youtube.com/watch?v=B1maDFJ2DGc,18/06/2022 15:57,09/03/2024 06:31
aye come on look we are to the point where our freedom is at stake we have to stop trump im sorry if someone doe not agree with but is meeting with dictator and is learning on how to become one himself said want to change the u constitution is going to break our government and become the totalitarian dictator of america vote biden if you actually care for our country this is not what the fore father intended with america thanks to the true american people who might listen i have problem with trump supporter just wish yall understood the danger we really are in if win remember this and remember i told you so,@ThePurple_Dino,https://www.youtube.com/watch?v=B1maDFJ2DGc,18/06/2022 15:57,09/03/2024 03:25
not fan but must say ever try those boxed pedal they are terrible who thought this wa good idea,@dtl2081,https://www.youtube.com/watch?v=B1maDFJ2DGc,18/06/2022 15:57,08/03/2024 23:47
mr bean cant be better,@k.sokmikzeomic,https://www.youtube.com/watch?v=B1maDFJ2DGc,18/06/2022 15:57,08/03/2024 18:16
how many dude you know riding their bike regularly at that age though,@easyenetwork2023,https://www.youtube.com/watch?v=B1maDFJ2DGc,18/06/2022 15:57,08/03/2024 16:42
whats sad is ride bike better than running country fjb,@kjflyte5088,https://www.youtube.com/watch?v=B1maDFJ2DGc,18/06/2022 15:57,08/03/2024 16:26
cant ride bicycle neither can spell the alphabet,@Trumpthetrump2024,https://www.youtube.com/watch?v=B1maDFJ2DGc,18/06/2022 15:57,08/03/2024 08:14
just when thought what wonderful photo opt for the world to seeim so energized,@trublu2556,https://www.youtube.com/watch?v=B1maDFJ2DGc,18/06/2022 15:57,07/03/2024 21:43
gravity lie,@emmapariera5210,https://www.youtube.com/watch?v=B1maDFJ2DGc,18/06/2022 15:57,07/03/2024 15:54
sorry but it funny,@iblessyou.forextrablessing7597,https://www.youtube.com/watch?v=B1maDFJ2DGc,18/06/2022 15:57,07/03/2024 15:01
this would never have happened to trump trump idea of physical activity is having couple extra cheeseburger,@mustachemike802,https://www.youtube.com/watch?v=B1maDFJ2DGc,18/06/2022 15:57,07/03/2024 14:25
love to watch over and over,@bobmiller9313,https://www.youtube.com/watch?v=B1maDFJ2DGc,18/06/2022 15:57,07/03/2024 11:14
joe biden crashing america,@jboyz9352,https://www.youtube.com/watch?v=B1maDFJ2DGc,18/06/2022 15:57,07/03/2024 05:04
he so good at gravity omg,@vvzak,https://www.youtube.com/watch?v=B1maDFJ2DGc,18/06/2022 15:57,07/03/2024 01:32
so funny crooked sleepy joe wake up sleepy joe wipeout,@enzovella1348,https://www.youtube.com/watch?v=B1maDFJ2DGc,18/06/2022 15:57,06/03/2024 23:26
i think the ice cream kicked in,@Fnaf12314,https://www.youtube.com/watch?v=B1maDFJ2DGc,18/06/2022 15:57,06/03/2024 21:45
even inanimate object disapprove of joe biden,@jamesb8305,https://www.youtube.com/watch?v=B1maDFJ2DGc,18/06/2022 15:57,06/03/2024 20:43
anyone seen chump ride bike thats what i thought,@Hustla4life808,https://www.youtube.com/watch?v=B1maDFJ2DGc,18/06/2022 15:57,06/03/2024 20:06
some liberal woman on the viewclaimed that the fact the biden wa able to drive bike proved that wa fit to be president guess what monkey can ride bike better than can,@vinando9568,https://www.youtube.com/watch?v=B1maDFJ2DGc,18/06/2022 15:57,06/03/2024 16:38
clipless pedal press back and voi foot out what nunce phil ligget paul sherwin would be proud of you,@KingofgraceSARA,https://www.youtube.com/watch?v=B1maDFJ2DGc,18/06/2022 15:57,06/03/2024 13:33
weebles wobble but they dont fall down,@david64317,https://www.youtube.com/watch?v=B1maDFJ2DGc,18/06/2022 15:57,06/03/2024 04:06
hamas pedal set up trap,@mrmemphis2055,https://www.youtube.com/watch?v=B1maDFJ2DGc,18/06/2022 15:57,06/03/2024 00:22
il oublie souvent quune personne âgée de problèmes motricités,@lalolala9899,https://www.youtube.com/watch?v=B1maDFJ2DGc,18/06/2022 15:57,06/03/2024 00:13
trump tampered with the bike,@andrewhorn4549,https://www.youtube.com/watch?v=B1maDFJ2DGc,18/06/2022 15:57,06/03/2024 00:02
the country did exactly the same thing,@matt75hooper,https://www.youtube.com/watch?v=B1maDFJ2DGc,18/06/2022 15:57,05/03/2024 15:21
ive always thought those pedal are the most dangerous and stupid thing ever invented,@christianmcbrearty,https://www.youtube.com/watch?v=B1maDFJ2DGc,18/06/2022 15:57,05/03/2024 09:32
see everything wa good until realized the woman filming this wa also holding small child and just wanted to lean in for quick sniff and next thing knew wa eating pavement,@GRANITEMONUMENT,https://www.youtube.com/watch?v=B1maDFJ2DGc,18/06/2022 15:57,05/03/2024 08:50
see wa going to lean left but even knew that wa not solid idea tried to swap party and lean right but rejected the right side would not have him,@GRANITEMONUMENT,https://www.youtube.com/watch?v=B1maDFJ2DGc,18/06/2022 15:57,05/03/2024 08:48
wouldnt have happened if knew how to handle the right,@GGBel1,https://www.youtube.com/watch?v=B1maDFJ2DGc,18/06/2022 15:57,05/03/2024 03:44
maga,@Dr._med_Luan_Schwarzer,https://www.youtube.com/watch?v=B1maDFJ2DGc,18/06/2022 15:57,04/03/2024 23:16
that is si funny willis,@mauricecorrea1739,https://www.youtube.com/watch?v=B1maDFJ2DGc,18/06/2022 15:57,04/03/2024 23:05
viejo pazguato,@ckchula8407,https://www.youtube.com/watch?v=B1maDFJ2DGc,18/06/2022 15:57,04/03/2024 22:39
like riding bike you never forget except if your dementia patient,@coindigger5392,https://www.youtube.com/watch?v=B1maDFJ2DGc,18/06/2022 15:57,04/03/2024 20:52
come on this could have happened to anyone,@markl4798,https://www.youtube.com/watch?v=B1maDFJ2DGc,18/06/2022 15:57,04/03/2024 19:08
ive seen this video so many time but never in football announcer style that cracked up,@TSL33ZY,https://www.youtube.com/watch?v=B1maDFJ2DGc,18/06/2022 15:57,04/03/2024 15:47
behind closed door is private trainer on the tour france circuit,@NoName-ge6wc,https://www.youtube.com/watch?v=B1maDFJ2DGc,18/06/2022 15:57,04/03/2024 14:19
haha yes his probably gon na have bigger fight against gravity than donald trump for presidential election,@chensuen3973,https://www.youtube.com/watch?v=B1maDFJ2DGc,18/06/2022 15:57,04/03/2024 12:27
always that dumb as sneer across his face,@F1_69,https://www.youtube.com/watch?v=B1maDFJ2DGc,18/06/2022 15:57,04/03/2024 07:13
i wonder if you can see his depends through his bicycle short,@laurend3607,https://www.youtube.com/watch?v=B1maDFJ2DGc,18/06/2022 15:57,04/03/2024 06:27
love watching rhjs,@TinkTinkSmash,https://www.youtube.com/watch?v=B1maDFJ2DGc,18/06/2022 15:57,04/03/2024 04:03
that clone is clowning around with that dangerous vehicle still getting used to using foot,@jod5mx23,https://www.youtube.com/watch?v=B1maDFJ2DGc,18/06/2022 15:57,04/03/2024 01:29
run the country like ride bike helmet is unnecessary there nothing to protect,@666BIGBLOCK,https://www.youtube.com/watch?v=B1maDFJ2DGc,18/06/2022 15:57,04/03/2024 01:29
u talk too much get to the point,@bashirmakhlof3189,https://www.youtube.com/watch?v=B1maDFJ2DGc,18/06/2022 15:57,03/03/2024 23:41
the presidential debate later this year should expose trump gaffe often a his dementia is progressing rapidly biden clearly articulates his policy whereas trump just ramble rdgrade gibberish that his brainwashed idolater blissfully consume,@TanSpaceX,https://www.youtube.com/watch?v=B1maDFJ2DGc,18/06/2022 15:57,03/03/2024 22:35
eli kanlı bieden çocuk katili,@GulOzyon,https://www.youtube.com/watch?v=B1maDFJ2DGc,18/06/2022 15:57,03/03/2024 22:00
id like to see trump ride bike,@rydermoran5042,https://www.youtube.com/watch?v=B1maDFJ2DGc,18/06/2022 15:57,03/03/2024 19:12
my bike and other bike will stand on the bike,@SpringGhost6521,https://www.youtube.com/watch?v=B1maDFJ2DGc,18/06/2022 15:57,03/03/2024 18:22
even mitch mcconnell could beat him in race,@Kb892hd76d,https://www.youtube.com/watch?v=B1maDFJ2DGc,18/06/2022 15:57,03/03/2024 18:07
this could happen to anyone but instead childish smallminded people would rather compare this to running our country stupid,@richardtremper2236,https://www.youtube.com/watch?v=B1maDFJ2DGc,18/06/2022 15:57,03/03/2024 16:27
bro really is an alien,@hashirkhan6743,https://www.youtube.com/watch?v=B1maDFJ2DGc,18/06/2022 15:57,03/03/2024 04:57
i hate helmet sometimes,@jonathanjernigan5321,https://www.youtube.com/watch?v=B1maDFJ2DGc,18/06/2022 15:57,03/03/2024 02:12
the comment,@metalflower9543,https://www.youtube.com/watch?v=B1maDFJ2DGc,18/06/2022 15:57,03/03/2024 01:51
too bad he still alive after that fall,@chrisbgolfpro,https://www.youtube.com/watch?v=B1maDFJ2DGc,18/06/2022 15:57,03/03/2024 01:06
i feel sad for him,@johnadam3353,https://www.youtube.com/watch?v=B1maDFJ2DGc,18/06/2022 15:57,02/03/2024 21:45
you cant let him ride without training wheel is going to hurt himself,@deadpoolongoogle9682,https://www.youtube.com/watch?v=B1maDFJ2DGc,18/06/2022 15:57,02/03/2024 20:34
he live action snl skit,@Spacemanpez,https://www.youtube.com/watch?v=B1maDFJ2DGc,18/06/2022 15:57,02/03/2024 20:17
what joke,@LudwigSmith1337x,https://www.youtube.com/watch?v=B1maDFJ2DGc,18/06/2022 15:57,02/03/2024 13:26
oh darn can you imagine not being able to sniff anything riding bicycle,@GlennAtkinson-q5b,https://www.youtube.com/watch?v=B1maDFJ2DGc,18/06/2022 15:57,02/03/2024 04:57
bro saw an icecream van,@Chica6614,https://www.youtube.com/watch?v=B1maDFJ2DGc,18/06/2022 15:57,01/03/2024 21:53
i would have done that too suddenly stopping with box pedal,@macncheese9026,https://www.youtube.com/watch?v=B1maDFJ2DGc,18/06/2022 15:57,01/03/2024 21:03
i had to watch this few time,@RiverGreen,https://www.youtube.com/watch?v=B1maDFJ2DGc,18/06/2022 15:57,01/03/2024 16:44
this guy is joke we need trump back,@lucasalonso8986,https://www.youtube.com/watch?v=B1maDFJ2DGc,18/06/2022 15:57,01/03/2024 15:19
cool show video of trump riding bike yeah,@PIlotrcm,https://www.youtube.com/watch?v=B1maDFJ2DGc,18/06/2022 15:57,01/03/2024 13:11
biggest security risk is falling over falling up stair falling off stage falling off bike how doe the security service protect him from those thing,@jamiecoyne1494,https://www.youtube.com/watch?v=B1maDFJ2DGc,18/06/2022 15:57,01/03/2024 08:16
so never had hair,@devanshawasthi973,https://www.youtube.com/watch?v=f7lms092xz8,13/09/2022 19:03,30/03/2024 22:09
chump,@jefferylowry5049,https://www.youtube.com/watch?v=f7lms092xz8,13/09/2022 19:03,30/03/2024 20:35
why is interfering in india matter i want trump again,@bhavyabhatnagar-00490,https://www.youtube.com/watch?v=f7lms092xz8,13/09/2022 19:03,30/03/2024 18:19
ypung joe biden look like the main character from the offie,@dragonitekai4873,https://www.youtube.com/watch?v=f7lms092xz8,13/09/2022 19:03,30/03/2024 16:33
more than one guy maybe more than two,@vickiehale4357,https://www.youtube.com/watch?v=f7lms092xz8,13/09/2022 19:03,30/03/2024 15:45
this is not the same guy this is different guy,@vickiehale4357,https://www.youtube.com/watch?v=f7lms092xz8,13/09/2022 19:03,30/03/2024 15:43
such genuine and warm smile,@susancreasey4072,https://www.youtube.com/watch?v=f7lms092xz8,13/09/2022 19:03,30/03/2024 12:40
well i dispise the socialist but i aged also,@John-D.,https://www.youtube.com/watch?v=f7lms092xz8,13/09/2022 19:03,30/03/2024 10:35
his now face start in in my eye,@Mulyono1945-c1s,https://www.youtube.com/watch?v=f7lms092xz8,13/09/2022 19:03,30/03/2024 04:24
sodaaaa,@joshuawittenborn9233,https://www.youtube.com/watch?v=f7lms092xz8,13/09/2022 19:03,30/03/2024 01:23
dude look like got hair plug,@GettingSchwiftyy,https://www.youtube.com/watch?v=f7lms092xz8,13/09/2022 19:03,30/03/2024 00:14
the smiling face of satan genocide joe,@Moyen88,https://www.youtube.com/watch?v=f7lms092xz8,13/09/2022 19:03,29/03/2024 23:26
joe wa bald and now hair,@ironwulf123,https://www.youtube.com/watch?v=f7lms092xz8,13/09/2022 19:03,29/03/2024 22:56
the american people will not remain silent about the hypocrisy of the john biden administration which provided more weapon and ammunition to israel in exchange for killing the rest of the child in rafah and gaza the american will act firmly with them and will never accept such aid,@AllhoAkbarmoh2024,https://www.youtube.com/watch?v=f7lms092xz8,13/09/2022 19:03,29/03/2024 21:56
biden just keep getting better looking with age poor old trump face is showing all his nasty past choice is looking worn out and old,@trishb9353,https://www.youtube.com/watch?v=f7lms092xz8,13/09/2022 19:03,29/03/2024 21:12
maybe should paint his face orange and comb his hair over and eat more mcdonalds and then could be our lord and savior,@dalecramer8862,https://www.youtube.com/watch?v=f7lms092xz8,13/09/2022 19:03,29/03/2024 18:13
what used car sale lot did they pull this guy from,@CryssyC1775,https://www.youtube.com/watch?v=f7lms092xz8,13/09/2022 19:03,29/03/2024 17:53
pretty sure they showed his brother few time either way always looked like slimey used car salesman,@CryssyC1775,https://www.youtube.com/watch?v=f7lms092xz8,13/09/2022 19:03,29/03/2024 17:52
bro went from saul goodman to ice cream,@danielsyellowturtles1400,https://www.youtube.com/watch?v=f7lms092xz8,13/09/2022 19:03,29/03/2024 17:39
expendable puppet almost like the nd beast that wa given power by the first beast barrack obama formally barry soetoro they usually change their name when they convert to islam,@GODWinnsAmen,https://www.youtube.com/watch?v=f7lms092xz8,13/09/2022 19:03,29/03/2024 17:27
why th did have george w bush jr phase in,@arkonslorman1670,https://www.youtube.com/watch?v=f7lms092xz8,13/09/2022 19:03,29/03/2024 17:24
bro transformed from human into robot,@Thomashelby670,https://www.youtube.com/watch?v=f7lms092xz8,13/09/2022 19:03,29/03/2024 16:41
israel is forever thus saith the lord,@qmcbride-ne9dh,https://www.youtube.com/watch?v=f7lms092xz8,13/09/2022 19:03,29/03/2024 14:53
there are joe bidensnot being sarcastic,@qmcbride-ne9dh,https://www.youtube.com/watch?v=f7lms092xz8,13/09/2022 19:03,29/03/2024 14:53
the eye are the window of the soul i see evil,@forensicmysteries2080,https://www.youtube.com/watch?v=f7lms092xz8,13/09/2022 19:03,29/03/2024 14:17
